reporting_period,maintenance_activity,maintenance_asset_subcategory,source_currency_unit,routine_maintenance_expenditure,non_routine_maintenance_expenditure,source_workbook,source_sheet,source_row,business,landing_page_url,source_page_url,metadata_match_status,maintenance_activity_resolved,activity_resolution_status,activity_anchor_source_row,row_classification,analytic_row_eligible,maintenance_activity_standard_id,maintenance_activity_standard,maintenance_asset_standard_id,maintenance_asset_standard,activity_mapping_status,asset_mapping_status,currency_standard,price_basis,currency_scale_factor,currency_unit_status,routine_maintenance_expenditure_standard,routine_maintenance_expenditure_status,non_routine_maintenance_expenditure_standard,non_routine_maintenance_expenditure_status,total_maintenance_expenditure_standard,total_maintenance_expenditure_status,relationship_status,descriptor_source_workbook,descriptor_source_sheet,descriptor_source_row,denominator_unit_standard,installed_quantity_standard,installed_quantity_status,serviced_quantity_standard,serviced_quantity_status,installed_ratio_unit,installed_ratio_status,serviced_ratio_unit,serviced_ratio_status,routine_expenditure_per_installed_unit,non_routine_expenditure_per_installed_unit,total_expenditure_per_installed_unit,routine_expenditure_per_serviced_unit,non_routine_expenditure_per_serviced_unit,total_expenditure_per_serviced_unit
2017-18,Transmission lines maintenance,Transmission cables,$0's,662774.294686661,689718.708652011,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,53,Transgrid,https://www.aer.gov.au/documents/transgrid-2017-18-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=2,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,662774.294686661,numeric,689718.708652011,numeric,1352493.003338672,numeric,matched_with_denominator,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,15,km,66.317,numeric,66.317,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,9994.033124035483,10400.330362531644,20394.363486567127,9994.033124035483,10400.330362531644,20394.363486567127
2017-18,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$0's,1173863.00427586,3283259.88303203,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,54,Transgrid,https://www.aer.gov.au/documents/transgrid-2017-18-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=2,validated_manifest_match,Substations equipment & property maintenance,submitted,54,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1173863.00427586,numeric,3283259.88303203,numeric,4457122.88730789,numeric,matched_with_denominator,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,16,count,2284.0,numeric,434.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,513.9505272661384,1437.504327071817,1951.4548543379553,2704.7534660734104,7565.11493786182,10269.86840393523
2017-18,Substations equipment & property maintenance,Substation power transformers,$0's,545966.136139566,798383.317680584,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,55,Transgrid,https://www.aer.gov.au/documents/transgrid-2017-18-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=2,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,545966.136139566,numeric,798383.317680584,numeric,1344349.4538201499,numeric,matched_with_denominator,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,17,count,217.0,numeric,207.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,2515.9729776016866,3679.18579576306,6195.158773364746,2637.517565891623,3856.9242400028215,6494.441805894444
2017-18,Substations equipment & property maintenance,Substation property,$0's,2469935.40054315,8052590.83557238,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,56,Transgrid,https://www.aer.gov.au/documents/transgrid-2017-18-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=2,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2469935.40054315,numeric,8052590.83557238,numeric,10522526.23611553,numeric,matched_with_denominator,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,18,count,94.0,numeric,92.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,26275.90851641649,85665.85995289766,111941.76846931415,26847.123918947284,87528.16125622152,114375.2851751688
2017-18,SCADA & network control maintenance,SCADA & network control maintenance,$0's,136809.594954812,331027.741679467,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,57,Transgrid,https://www.aer.gov.au/documents/transgrid-2017-18-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=2,validated_manifest_match,SCADA & network control maintenance,submitted,57,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,136809.594954812,numeric,331027.741679467,numeric,467837.336634279,numeric,matched_with_denominator,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,19,count,1961.0,numeric,98.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,69.7652192528363,168.80557964276747,238.57079889560376,1396.016275049102,3377.8340987700717,4773.850373819173
2017-18,Protection systems maintenance,Protection systems maintenance,$0's,735456.972983647,1380826.43590891,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,58,Transgrid,https://www.aer.gov.au/documents/transgrid-2017-18-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=2,validated_manifest_match,Protection systems maintenance,submitted,58,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,735456.972983647,numeric,1380826.43590891,numeric,2116283.408892557,numeric,matched_with_denominator,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,20,count,3183.0,numeric,1343.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,231.0577986125187,433.8128922114074,664.8706908239262,547.6224668530507,1028.1656261421517,1575.7880929952025
2017-18,Other maintenance activity ,Metering,$0's,482089.686120312,43819.1956546995,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,59,Transgrid,https://www.aer.gov.au/documents/transgrid-2017-18-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=2,validated_manifest_match,Other maintenance activity ,submitted,59,meaningful,True,other_maintenance_activity,Other maintenance activity,metering,Metering,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,482089.686120312,numeric,43819.1956546995,numeric,525908.8817750115,numeric,matched_with_denominator,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,21,count,837.0,numeric,519.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,575.9733406455341,52.35268298052509,628.3260236260592,928.8818615034913,84.43004943102022,1013.3119109345116
2017-18,,Communications,$0's,298879.942721164,2993641.89730328,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,60,Transgrid,https://www.aer.gov.au/documents/transgrid-2017-18-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t?page=2,validated_manifest_match,Other maintenance activity ,continued_group_label,59,meaningful,True,other_maintenance_activity,Other maintenance activity,communications,Communications,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,298879.942721164,numeric,2993641.89730328,numeric,3292521.840024444,numeric,matched_with_denominator,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,22,count,1918.0,numeric,1352.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,155.82895866588322,1560.814336445923,1716.6432951118059,221.0650463913935,2214.2321725615975,2435.297218952991
2017-18,Transmission lines maintenance,Transmission towers,$0's,2515164.371675874,5874736.413742936,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,50,ElectraNet,https://www.aer.gov.au/documents/electranet-2017-18-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet,validated_manifest_match,Transmission lines maintenance,submitted,50,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2515164.371675874,numeric,5874736.413742936,numeric,8389900.78541881,numeric,matched_with_denominator,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,12,count,13290.0,numeric,13290.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,189.2523981697422,442.0418670987913,631.2942652685335,189.2523981697422,442.0418670987913,631.2942652685335
2017-18,Transmission lines maintenance,Transmission tower support structures,$0's,1649465.6972125955,2271658.247320669,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,51,ElectraNet,https://www.aer.gov.au/documents/electranet-2017-18-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1649465.6972125955,numeric,2271658.247320669,numeric,3921123.9445332643,numeric,matched_with_denominator,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,13,count,62202.0,numeric,62202.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,26.5178884475193,36.520662475815385,63.03855092333469,26.5178884475193,36.520662475815385,63.03855092333469
2017-18,Transmission lines maintenance,Conductors,$0's,626458.6092627628,1302510.387721392,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,52,ElectraNet,https://www.aer.gov.au/documents/electranet-2017-18-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,626458.6092627628,numeric,1302510.387721392,numeric,1928968.996984155,numeric,matched_with_denominator,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,14,km,5494.97,numeric,5494.97,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,114.00582883305329,237.0368514698701,351.0426803029234,114.00582883305329,237.0368514698701,351.0426803029234
2017-18,Transmission lines maintenance,Transmission cables,$0's,235938.32184876784,199164.2612150009,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,53,ElectraNet,https://www.aer.gov.au/documents/electranet-2017-18-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,235938.32184876784,numeric,199164.2612150009,numeric,435102.58306376875,numeric,matched_with_denominator,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,15,km,27.0,numeric,27.0,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,8738.45636476918,7376.454119074107,16114.910483843287,8738.45636476918,7376.454119074107,16114.910483843287
2017-18,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$0's,2225441.713219717,5400925.2048059385,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,54,ElectraNet,https://www.aer.gov.au/documents/electranet-2017-18-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet,validated_manifest_match,Substations equipment & property maintenance,submitted,54,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2225441.713219717,numeric,5400925.2048059385,numeric,7626366.918025656,numeric,matched_with_denominator,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,16,count,1604.0,numeric,1604.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,1387.432489538477,3367.160352123403,4754.59284166188,1387.432489538477,3367.160352123403,4754.59284166188
2017-18,Substations equipment & property maintenance,Substation power transformers,$0's,1043835.1014564371,2813243.165154318,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,55,ElectraNet,https://www.aer.gov.au/documents/electranet-2017-18-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1043835.1014564371,numeric,2813243.165154318,numeric,3857078.266610755,numeric,matched_with_denominator,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,17,count,138.0,numeric,138.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,7564.022474322008,20385.820037350128,27949.842511672137,7564.022474322008,20385.820037350128,27949.842511672137
2017-18,Substations equipment & property maintenance,Substation property,$0's,4309324.585323845,3834776.610039743,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,56,ElectraNet,https://www.aer.gov.au/documents/electranet-2017-18-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,4309324.585323845,numeric,3834776.610039743,numeric,8144101.195363589,numeric,matched_with_denominator,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,18,count,78.0,numeric,78.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,55247.75109389545,49163.80269281722,104411.55378671267,55247.75109389545,49163.80269281722,104411.55378671267
2017-18,SCADA & network control maintenance,SCADA & network control maintenance,$0's,2215616.06,663537.9099999999,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,57,ElectraNet,https://www.aer.gov.au/documents/electranet-2017-18-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet,validated_manifest_match,SCADA & network control maintenance,submitted,57,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2215616.06,numeric,663537.9099999999,numeric,2879153.9699999997,numeric,matched_with_denominator,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,19,count,119.0,numeric,119.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,18618.622352941176,5575.948823529411,24194.571176470585,18618.622352941176,5575.948823529411,24194.571176470585
2017-18,Protection systems maintenance,Protection systems maintenance,$0's,2344982.17,1429107.9,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,58,ElectraNet,https://www.aer.gov.au/documents/electranet-2017-18-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet,validated_manifest_match,Protection systems maintenance,submitted,58,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2344982.17,numeric,1429107.9,numeric,3774090.07,numeric,matched_with_denominator,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,20,count,1437.0,numeric,1437.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,1631.8595476687542,994.5079331941545,2626.367480862909,1631.8595476687542,994.5079331941545,2626.367480862909
